,head_x,head_y,images,tail_x,tail_y,height,width,head_x_rel,head_y_rel,tail_x_rel,tail_y_rel,specimen_id,phase,order,family,genus
58777,20.160000000000004,32.74740484429066,20170509_003/SPCBench-1494369181-002201-000-460-1940-72-104-_rawcolor.png,45.72,66.21453287197232,104.0,72.0,0.28,0.314878892733564,0.635,0.6366782006920416,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58778,26.4,39.319148936170215,20170509_003/SPCBench-1494369744-005017-000-12-2240-120-56-_rawcolor.png,79.80000000000001,20.473118279569892,56.0,120.0,0.22,0.7021276595744681,0.6650000000000001,0.3655913978494624,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58779,16.8,61.65605095541401,20170509_003/SPCBench-1494369744-005015-000-0-2196-112-88-_rawcolor.png,61.040000000000006,28.962025316455694,88.0,112.0,0.15,0.7006369426751592,0.545,0.3291139240506329,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58780,49.32000000000001,63.139013452914796,20170509_003/SPCBench-1494369782-005205-001-380-1280-72-80-_rawcolor.png,22.32,34.08071748878924,80.0,72.0,0.685,0.7892376681614349,0.31,0.4260089686098655,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58781,79.67999999999999,13.034482758620689,20170509_003/SPCBench-1494369754-005066-001-408-1700-96-56-_rawcolor.png,30.240000000000002,29.1965811965812,56.0,96.0,0.83,0.23275862068965517,0.315,0.5213675213675214,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58782,87.72,79.77272727272728,20170509_003/SPCBench-1494369611-004351-001-524-1900-136-120-_rawcolor.png,40.12,34.77272727272727,120.0,136.0,0.645,0.6647727272727273,0.295,0.2897727272727273,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58783,90.24,65.92,20170509_003/SPCBench-1494369612-004355-001-292-1740-128-80-_rawcolor.png,37.12,30.08,80.0,128.0,0.705,0.8240000000000001,0.29,0.376,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58784,78.72,31.914893617021278,20170509_003/SPCBench-1494369775-005170-000-32-1872-128-120-_rawcolor.png,37.12,74.68085106382979,120.0,128.0,0.615,0.26595744680851063,0.29,0.6223404255319149,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58785,86.8,60.63157894736842,20170509_003/SPCBench-1494369016-001376-002-376-1836-112-96-_rawcolor.png,35.28,35.368421052631575,96.0,112.0,0.775,0.631578947368421,0.315,0.3684210526315789,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58786,19.88,21.25874125874126,20170509_003/SPCBench-1494369168-002134-000-488-2216-56-120-_rawcolor.png,26.88,77.48251748251748,120.0,56.0,0.355,0.17715617715617718,0.48,0.6456876456876457,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58787,58.08,41.76,20170509_003/SPCBench-1494368908-000835-000-240-2028-96-144-_rawcolor.png,30.72,99.84,144.0,96.0,0.605,0.29,0.32,0.6933333333333334,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58788,52.400000000000006,59.6,20170509_003/SPCBench-1494369212-002358-000-288-2140-80-80-_rawcolor.png,45.199999999999996,29.6,80.0,80.0,0.655,0.745,0.565,0.37,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58789,79.56,20.8130081300813,20170509_003/SPCBench-1494369726-004928-001-552-2028-104-64-_rawcolor.png,31.2,33.82113821138211,64.0,104.0,0.765,0.3252032520325203,0.3,0.5284552845528455,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58790,52.705,37.098445595854926,20170509_003/SPCBench-1494369867-005630-000-616-1816-83-80-_rawcolor.png,47.31,40.62176165803108,80.0,83.0,0.635,0.46373056994818657,0.5700000000000001,0.5077720207253885,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58791,50.4,56.449438202247194,20170509_003/SPCBench-1494369766-005126-000-448-1568-72-64-_rawcolor.png,22.68,24.44943820224719,64.0,72.0,0.7,0.8820224719101124,0.315,0.38202247191011235,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58792,20.8,21.759999999999998,20170509_003/SPCBench-1494368996-001277-000-300-2116-64-112-_rawcolor.png,32.0,73.92,112.0,64.0,0.325,0.19428571428571426,0.5,0.66,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58793,36.0,40.32,20170509_003/SPCBench-1494368892-000755-000-180-1896-96-120-_rawcolor.png,63.84,79.2,120.0,96.0,0.375,0.336,0.665,0.66,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58794,93.0,11.940298507462686,20170509_003/SPCBench-1494368968-001137-000-132-2080-120-40-_rawcolor.png,33.0,17.313432835820894,40.0,120.0,0.775,0.29850746268656714,0.275,0.43283582089552236,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58795,26.400000000000002,92.1058201058201,20170509_003/SPCBench-1494369700-004798-000-260-2064-48-136-_rawcolor.png,20.64,38.37742504409171,136.0,48.0,0.55,0.6772486772486772,0.43,0.2821869488536155,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58796,56.07,71.81102362204724,20170509_003/SPCBench-1494369008-001338-000-636-2180-63-120-_rawcolor.png,28.035,34.96062992125984,120.0,63.0,0.89,0.5984251968503937,0.445,0.29133858267716534,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58797,50.88,68.64,20170509_003/SPCBench-1494369862-005607-000-240-2288-96-96-_rawcolor.png,31.68,31.68,96.0,96.0,0.53,0.715,0.33,0.33,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58798,18.72,27.07692307692308,20170509_003/SPCBench-1494369812-005358-000-252-1960-104-88-_rawcolor.png,66.04,51.55029585798817,88.0,104.0,0.18,0.3076923076923077,0.635,0.5857988165680473,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58799,87.6,42.666666666666664,20170509_003/SPCBench-1494369425-003420-000-232-1796-120-128-_rawcolor.png,34.8,84.73239436619718,128.0,120.0,0.73,0.3333333333333333,0.29,0.6619718309859155,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58800,26.0,60.31999999999999,20170509_003/SPCBench-1494369187-002231-000-260-1924-104-104-_rawcolor.png,64.48,30.68,104.0,104.0,0.25,0.58,0.62,0.295,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58801,32.32,19.200000000000003,20170509_003/SPCBench-1494369822-005406-000-548-1656-64-104-_rawcolor.png,37.12,66.24,104.0,64.0,0.505,0.18461538461538465,0.58,0.6369230769230769,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58802,88.96,37.54545454545455,20170509_003/SPCBench-1494369008-001334-000-344-1904-128-56-_rawcolor.png,38.4,24.818181818181817,56.0,128.0,0.695,0.6704545454545455,0.3,0.4431818181818182,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58803,31.36,12.743362831858407,20170509_003/SPCBench-1494368906-000828-000-328-1888-128-72-_rawcolor.png,85.76,40.7787610619469,72.0,128.0,0.245,0.17699115044247787,0.67,0.5663716814159292,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58804,63.8,76.4235294117647,20170509_003/SPCBench-1494368970-001144-000-512-2200-88-112-_rawcolor.png,31.68,36.45490196078431,112.0,88.0,0.725,0.6823529411764706,0.36,0.3254901960784314,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58805,74.88,88.45528455284553,20170509_003/SPCBench-1494368820-000396-000-112-2140-104-128-_rawcolor.png,36.4,36.94308943089431,128.0,104.0,0.72,0.6910569105691057,0.35,0.2886178861788618,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58806,22.959999999999997,108.61141804788213,20170509_003/SPCBench-1494368841-000499-000-224-2008-56-152-_rawcolor.png,27.72,48.14732965009208,152.0,56.0,0.41,0.714548802946593,0.495,0.31675874769797424,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58807,31.900000000000006,81.53846153846155,20170509_003/SPCBench-1494369619-004392-000-0-1972-88-120-_rawcolor.png,29.26,40.659340659340664,120.0,88.0,0.36250000000000004,0.6794871794871795,0.3325,0.33882783882783885,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58808,9.8,41.07080745341615,20170509_003/SPCBench-1494368826-000425-000-96-2012-80-64-_rawcolor.png,47.400000000000006,30.895652173913042,64.0,80.0,0.12250000000000001,0.6417313664596274,0.5925,0.4827445652173913,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58809,25.2,71.12,20170509_003/SPCBench-1494369048-001537-000-200-2024-112-112-_rawcolor.png,72.24000000000001,36.4,112.0,112.0,0.225,0.635,0.6450000000000001,0.325,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58810,88.32,48.08237623762376,20170509_003/SPCBench-1494368935-000969-000-336-1628-128-64-_rawcolor.png,51.519999999999996,34.382574257425745,64.0,128.0,0.69,0.7512871287128713,0.40249999999999997,0.5372277227722773,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58811,29.2,31.90615835777126,20170509_003/SPCBench-1494368905-000821-000-240-2112-80-136-_rawcolor.png,47.199999999999996,88.14076246334311,136.0,80.0,0.365,0.23460410557184752,0.59,0.6480938416422287,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58812,40.96,56.147239263803684,20170509_003/SPCBench-1494368753-000060-000-256-1728-128-104-_rawcolor.png,86.4,35.0920245398773,104.0,128.0,0.32,0.5398773006134969,0.675,0.3374233128834356,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58813,70.08,69.12,20170509_003/SPCBench-1494369787-005230-000-424-1952-96-96-_rawcolor.png,35.04,33.12,96.0,96.0,0.73,0.7200000000000001,0.365,0.345,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58814,49.28,38.41463414634146,20170509_003/SPCBench-1494369899-005790-000-564-1924-88-72-_rawcolor.png,42.019999999999996,26.78048780487805,72.0,88.0,0.56,0.5335365853658537,0.4775,0.3719512195121951,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58815,75.6,21.2,20170509_003/SPCBench-1494369047-001533-000-188-1864-80-72-_rawcolor.png,24.8,43.599999999999994,72.0,80.0,0.945,0.29444444444444445,0.31,0.6055555555555555,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58816,45.18,47.879999999999995,20170509_003/SPCBench-1494369198-002288-000-472-1724-72-72-_rawcolor.png,38.879999999999995,34.56,72.0,72.0,0.6275,0.6649999999999999,0.5399999999999999,0.48000000000000004,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58817,35.84,76.0139650872818,20170509_003/SPCBench-1494369472-003655-000-460-1848-64-128-_rawcolor.png,32.32,62.35451371571072,128.0,64.0,0.56,0.5938591022443891,0.505,0.48714463840399,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58818,71.4,54.30786038755679,20170509_003/SPCBench-1494369639-004489-000-68-2020-120-112-_rawcolor.png,46.8,64.04692082111437,112.0,120.0,0.5950000000000001,0.4848916106031856,0.38999999999999996,0.5718475073313783,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58819,48.9825,38.08524590163934,20170509_003/SPCBench-1494369191-002251-000-636-2056-63-96-_rawcolor.png,23.310000000000002,59.488524590163934,96.0,63.0,0.7775000000000001,0.3967213114754098,0.37000000000000005,0.6196721311475409,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58820,33.879999999999995,39.97436408977556,20170509_003/SPCBench-1494369472-003658-000-232-1944-56-112-_rawcolor.png,29.400000000000002,73.41620947630923,112.0,56.0,0.6049999999999999,0.3569139650872818,0.525,0.6555018703241896,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58821,53.4,49.736281001009985,20170509_003/SPCBench-1494369274-002667-001-64-1876-120-80-_rawcolor.png,87.60000000000001,36.817416676018404,80.0,120.0,0.445,0.6217035125126248,0.7300000000000001,0.46021770845023,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58822,40.120000000000005,20.44328552803129,20170509_003/SPCBench-1494368890-000746-000-112-2308-136-80-_rawcolor.png,76.84,42.1903520208605,80.0,136.0,0.29500000000000004,0.2555410691003911,0.5650000000000001,0.5273794002607562,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58823,78.26,83.15348837209302,20170509_003/SPCBench-1494368882-000708-000-172-2372-104-112-_rawcolor.png,47.58,53.23014642549526,112.0,104.0,0.7525000000000001,0.7424418604651163,0.45749999999999996,0.47526916451335055,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58824,66.24,43.759562841530055,20170509_003/SPCBench-1494369198-002286-000-340-1808-96-88-_rawcolor.png,42.72,49.04918032786885,88.0,96.0,0.69,0.4972677595628415,0.445,0.5573770491803278,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58825,61.2,31.6,20170509_003/SPCBench-1494369198-002284-000-212-1948-80-80-_rawcolor.png,42.400000000000006,46.8,80.0,80.0,0.765,0.395,0.53,0.585,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58826,24.96,63.308108108108115,20170509_003/SPCBench-1494369795-005269-001-468-1628-104-96-_rawcolor.png,65.0,34.76756756756757,96.0,104.0,0.24000000000000002,0.6594594594594595,0.625,0.3621621621621622,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58827,48.24,52.56,20170509_003/SPCBench-1494369535-003972-000-124-2000-144-72-_rawcolor.png,95.76,24.48,72.0,144.0,0.335,0.73,0.665,0.34,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58828,40.32,12.16,20170509_003/SPCBench-1494369549-004042-000-228-1840-64-96-_rawcolor.png,30.08,61.44,96.0,64.0,0.63,0.12666666666666668,0.47,0.64,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58829,12.04,93.54923413566739,20170509_003/SPCBench-1494369740-004995-000-0-2064-56-128-_rawcolor.png,20.439999999999998,34.17067833698031,128.0,56.0,0.215,0.7308533916849015,0.36499999999999994,0.26695842450765866,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58830,78.24,52.69461077844311,20170509_003/SPCBench-1494369787-005231-000-492-1932-96-80-_rawcolor.png,32.64,31.137724550898206,80.0,96.0,0.815,0.6586826347305389,0.34,0.38922155688622756,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58831,14.560000000000002,75.32467532467533,20170509_003/SPCBench-1494369850-005547-000-396-1504-104-120-_rawcolor.png,67.60000000000001,34.80519480519481,120.0,104.0,0.14,0.6277056277056278,0.6500000000000001,0.29004329004329005,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58832,61.16,28.131868131868135,20170509_003/SPCBench-1494369774-005164-000-560-2104-88-80-_rawcolor.png,25.52,34.285714285714285,80.0,88.0,0.695,0.3516483516483517,0.29,0.42857142857142855,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58833,14.6,105.39999999999999,20170509_003/SPCBench-1494368876-000678-000-368-1932-40-144-_rawcolor.png,17.0,42.4,144.0,40.0,0.365,0.7319444444444444,0.425,0.29444444444444445,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58834,19.68,81.23605150214593,20170509_003/SPCBench-1494369029-001441-000-116-2168-96-112-_rawcolor.png,65.28,33.167381974248926,112.0,96.0,0.205,0.7253218884120172,0.68,0.296137339055794,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58835,16.96,75.52,20170509_003/SPCBench-1494369638-004486-000-152-2028-64-104-_rawcolor.png,37.44,30.400000000000002,104.0,64.0,0.265,0.7261538461538461,0.585,0.2923076923076923,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58836,70.56,74.88,20170509_003/SPCBench-1494369634-004467-000-220-1896-96-96-_rawcolor.png,37.44,33.12,96.0,96.0,0.735,0.7799999999999999,0.38999999999999996,0.345,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58837,20.8,40.8,20170509_003/SPCBench-1494369849-005541-001-576-1608-80-144-_rawcolor.png,52.800000000000004,96.39999999999999,144.0,80.0,0.26,0.2833333333333333,0.66,0.6694444444444444,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58838,94.08,23.57894736842105,20170509_003/SPCBench-1494369808-005335-000-236-1532-112-64-_rawcolor.png,34.72,30.87719298245614,64.0,112.0,0.84,0.3684210526315789,0.31,0.4824561403508772,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58839,101.565,12.8,20170509_003/SPCBench-1494368958-001085-000-588-2384-111-64-_rawcolor.png,38.294999999999995,37.28695652173913,64.0,111.0,0.9149999999999999,0.2,0.345,0.5826086956521739,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58840,56.88,7.186199652567366,20170509_003/SPCBench-1494369627-004432-000-416-1936-72-80-_rawcolor.png,36.36,51.42083787823698,80.0,72.0,0.79,0.08982749565709207,0.505,0.6427604734779623,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58841,78.0,76.8,20170509_003/SPCBench-1494368977-001180-000-188-2028-120-120-_rawcolor.png,31.8,37.2,120.0,120.0,0.65,0.64,0.265,0.31,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58842,41.76,22.292134831460675,20170509_003/SPCBench-1494369776-005175-001-356-1852-144-64-_rawcolor.png,99.35999999999999,34.51685393258427,64.0,144.0,0.29,0.34831460674157305,0.69,0.5393258426966292,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58843,70.08,46.80597014925373,20170509_003/SPCBench-1494369283-002709-000-196-2332-96-64-_rawcolor.png,32.160000000000004,23.880597014925375,64.0,96.0,0.73,0.7313432835820896,0.335,0.373134328358209,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58844,63.6,78.39999999999999,20170509_003/SPCBench-1494369729-004941-000-272-1928-80-112-_rawcolor.png,32.0,41.2,112.0,80.0,0.795,0.7,0.4,0.3678571428571429,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58845,51.60000000000001,63.36,20170509_003/SPCBench-1494369179-002192-001-184-1948-96-96-_rawcolor.png,34.56,45.6,96.0,96.0,0.5375000000000001,0.66,0.36000000000000004,0.47500000000000003,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58846,24.72,90.48,20170509_003/SPCBench-1494368766-000128-000-364-2292-48-120-_rawcolor.png,21.6,36.48,120.0,48.0,0.515,0.754,0.45,0.304,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58847,85.12,20.093023255813954,20170509_003/SPCBench-1494369805-005322-001-160-1904-112-72-_rawcolor.png,39.199999999999996,34.04651162790698,72.0,112.0,0.76,0.27906976744186046,0.35,0.47286821705426363,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58848,76.16000000000001,52.68789808917197,20170509_003/SPCBench-1494369918-005886-001-280-1848-112-88-_rawcolor.png,42.0,22.980891719745223,88.0,112.0,0.68,0.5987261146496815,0.375,0.2611464968152866,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58849,18.54,77.95656842858847,20170509_003/SPCBench-1494369829-005439-001-584-1944-72-104-_rawcolor.png,42.12,33.40818518076602,104.0,72.0,0.2575,0.7495823887364276,0.585,0.3212325498150579,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58850,26.32,96.93385214007783,20170509_003/SPCBench-1494368821-000400-000-184-1988-112-144-_rawcolor.png,72.24000000000001,48.74708171206226,144.0,112.0,0.23500000000000001,0.6731517509727627,0.6450000000000001,0.33852140077821014,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58851,21.92,43.84,20170509_003/SPCBench-1494369271-002652-000-124-1908-64-96-_rawcolor.png,25.759999999999998,46.39999999999999,96.0,64.0,0.3425,0.4566666666666667,0.40249999999999997,0.4833333333333332,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58852,61.12,29.44,20170509_003/SPCBench-1494369087-001732-001-488-1956-64-64-_rawcolor.png,24.32,31.36,64.0,64.0,0.955,0.46,0.38,0.49,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58853,72.0,52.511998099311,20170509_003/SPCBench-1494369155-002071-000-280-2120-96-88-_rawcolor.png,30.0,25.904490377761938,88.0,96.0,0.75,0.5967272511285341,0.3125,0.29436920883820383,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58854,45.12,28.799999999999997,20170509_003/SPCBench-1494369839-005490-000-552-1592-96-120-_rawcolor.png,47.04,78.72,120.0,96.0,0.47,0.23999999999999996,0.49,0.656,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58855,27.04,56.993464052287585,20170509_003/SPCBench-1494369794-005268-000-484-1604-104-80-_rawcolor.png,60.31999999999999,30.326797385620914,80.0,104.0,0.26,0.7124183006535948,0.58,0.3790849673202614,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58856,7.28,26.62420382165605,20170509_003/SPCBench-1494369426-003428-000-240-1980-56-88-_rawcolor.png,28.560000000000002,53.2484076433121,88.0,56.0,0.13,0.30254777070063693,0.51,0.6050955414012739,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58857,41.76,33.85209003215434,20170509_003/SPCBench-1494369215-002373-000-256-2076-72-112-_rawcolor.png,52.199999999999996,69.86495176848874,112.0,72.0,0.58,0.3022508038585209,0.725,0.6237942122186494,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58858,38.4,72.0,20170509_003/SPCBench-1494368855-000572-001-276-1608-120-96-_rawcolor.png,74.4,32.400000000000006,96.0,120.0,0.32,0.75,0.62,0.3375000000000001,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58859,47.879999999999995,2.51528384279476,20170509_003/SPCBench-1494369897-005781-001-608-1820-56-64-_rawcolor.png,15.959999999999999,31.021834061135372,64.0,56.0,0.8549999999999999,0.039301310043668124,0.285,0.4847161572052402,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58860,40.32000000000001,29.435897435897438,20170509_003/SPCBench-1494368905-000819-000-176-2292-144-56-_rawcolor.png,102.24,12.923076923076923,56.0,144.0,0.28,0.5256410256410257,0.71,0.23076923076923078,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58861,35.36,51.844961240310084,20170509_003/SPCBench-1494368964-001114-000-28-2232-136-88-_rawcolor.png,96.56,30.015503875968992,88.0,136.0,0.26,0.5891472868217055,0.71,0.34108527131782945,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58862,72.8,49.43089430894309,20170509_003/SPCBench-1494369124-001914-000-392-1996-104-64-_rawcolor.png,26.52,24.975609756097562,64.0,104.0,0.7,0.7723577235772358,0.255,0.3902439024390244,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58863,69.30000000000001,20.0,20170509_003/SPCBench-1494368915-000872-000-376-1988-72-80-_rawcolor.png,22.14,51.35135135135135,80.0,72.0,0.9625000000000001,0.25,0.3075,0.6418918918918919,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58864,39.48,14.296495956873317,20170509_003/SPCBench-1494369748-005036-000-556-1844-56-104-_rawcolor.png,22.12,65.87601078167117,104.0,56.0,0.705,0.13746630727762804,0.395,0.633423180592992,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58865,17.28,8.0,20170509_003/SPCBench-1494369812-005357-000-176-1976-64-88-_rawcolor.png,39.04,55.24087591240876,88.0,64.0,0.27,0.09090909090909091,0.61,0.6277372262773723,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58866,92.8,43.52,20170509_003/SPCBench-1494369918-005884-001-76-1924-128-80-_rawcolor.png,36.48,27.936507936507937,80.0,128.0,0.725,0.544,0.285,0.3492063492063492,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58867,61.879999999999995,79.85185185185185,20170509_003/SPCBench-1494369699-004789-001-496-1540-104-112-_rawcolor.png,32.24,37.33333333333333,112.0,104.0,0.595,0.7129629629629629,0.31,0.3333333333333333,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58868,16.919999999999998,74.5945945945946,20170509_003/SPCBench-1494369852-005555-001-240-1852-72-80-_rawcolor.png,39.24,26.306306306306308,80.0,72.0,0.235,0.9324324324324325,0.545,0.32882882882882886,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58869,107.91999999999999,36.054794520547944,20170509_003/SPCBench-1494368906-000825-000-280-1916-152-56-_rawcolor.png,40.28,28.756756756756754,56.0,152.0,0.71,0.6438356164383562,0.265,0.5135135135135135,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58870,69.6,20.8,20170509_003/SPCBench-1494369747-005033-001-484-1952-80-56-_rawcolor.png,25.6,22.0,56.0,80.0,0.8699999999999999,0.37142857142857144,0.32,0.39285714285714285,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58871,31.36,50.3768115942029,20170509_003/SPCBench-1494368825-000422-000-204-1740-128-88-_rawcolor.png,85.12,28.695652173913043,88.0,128.0,0.245,0.572463768115942,0.665,0.32608695652173914,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
58872,32.64,41.70786516853933,20170509_003/SPCBench-1494369062-001604-000-492-2192-96-128-_rawcolor.png,65.28,84.37453183520599,128.0,96.0,0.34,0.3258426966292135,0.68,0.6591760299625468,20170509_003,test,Polychaeta (class),Polychaeta (class) (Order),Polychaeta (class) (Order)
